법정동코드,기준연월,시도명,시군구명,읍면동명,계
4678038024,2024-12-31,전라남도,보성군,득량면,544
4678038025,2024-12-31,전라남도,보성군,득량면,611
4678038026,2024-12-31,전라남도,보성군,득량면,269
4678038027,2024-12-31,전라남도,보성군,득량면,154
4678038028,2024-12-31,전라남도,보성군,득량면,196
4678038029,2024-12-31,전라남도,보성군,득량면,144
4678039000,2024-12-31,전라남도,보성군,회천면,1
4678039021,2024-12-31,전라남도,보성군,회천면,429
4678039022,2024-12-31,전라남도,보성군,회천면,168
4678039023,2024-12-31,전라남도,보성군,회천면,277
4678039024,2024-12-31,전라남도,보성군,회천면,152
4678039025,2024-12-31,전라남도,보성군,회천면,252
4678039026,2024-12-31,전라남도,보성군,회천면,143
4678039027,2024-12-31,전라남도,보성군,회천면,336
4678039028,2024-12-31,전라남도,보성군,회천면,399
4678039029,2024-12-31,전라남도,보성군,회천면,248
4678039030,2024-12-31,전라남도,보성군,회천면,114
4678039031,2024-12-31,전라남도,보성군,회천면,234
4678039032,2024-12-31,전라남도,보성군,회천면,96
4678040021,2024-12-31,전라남도,보성군,웅치면,229
4678040022,2024-12-31,전라남도,보성군,웅치면,257
4678040023,2024-12-31,전라남도,보성군,웅치면,166
4678040024,2024-12-31,전라남도,보성군,웅치면,99
4678040025,2024-12-31,전라남도,보성군,웅치면,124
4678040026,2024-12-31,전라남도,보성군,웅치면,154
4679025021,2024-12-31,전라남도,화순군,화순읍,4170
4679025022,2024-12-31,전라남도,화순군,화순읍,317
4679025023,2024-12-31,전라남도,화순군,화순읍,6434
4679025024,2024-12-31,전라남도,화순군,화순읍,3646
4679025025,2024-12-31,전라남도,화순군,화순읍,407
4679025026,2024-12-31,전라남도,화순군,화순읍,53
4679025027,2024-12-31,전라남도,화순군,화순읍,302
4679025028,2024-12-31,전라남도,화순군,화순읍,4036
4679025029,2024-12-31,전라남도,화순군,화순읍,331
4679025030,2024-12-31,전라남도,화순군,화순읍,3219
4679025031,2024-12-31,전라남도,화순군,화순읍,4522
4679025032,2024-12-31,전라남도,화순군,화순읍,176
4679025033,2024-12-31,전라남도,화순군,화순읍,6162
4679025034,2024-12-31,전라남도,화순군,화순읍,23
4679025035,2024-12-31,전라남도,화순군,화순읍,2614
4679025036,2024-12-31,전라남도,화순군,화순읍,266
4679025037,2024-12-31,전라남도,화순군,화순읍,884
4679025038,2024-12-31,전라남도,화순군,화순읍,169
4679025039,2024-12-31,전라남도,화순군,화순읍,96
4679025040,2024-12-31,전라남도,화순군,화순읍,234
4679025041,2024-12-31,전라남도,화순군,화순읍,214
4679025042,2024-12-31,전라남도,화순군,화순읍,231
4679025043,2024-12-31,전라남도,화순군,화순읍,195
4679025044,2024-12-31,전라남도,화순군,화순읍,191
4679025045,2024-12-31,전라남도,화순군,화순읍,240
4679031021,2024-12-31,전라남도,화순군,한천면,201
4679031022,2024-12-31,전라남도,화순군,한천면,116
4679031023,2024-12-31,전라남도,화순군,한천면,246
4679031024,2024-12-31,전라남도,화순군,한천면,87
4679031025,2024-12-31,전라남도,화순군,한천면,116
4679031026,2024-12-31,전라남도,화순군,한천면,131
4679031027,2024-12-31,전라남도,화순군,한천면,97
4679031028,2024-12-31,전라남도,화순군,한천면,73
4679031029,2024-12-31,전라남도,화순군,한천면,57
4679031030,2024-12-31,전라남도,화순군,한천면,171
4679031031,2024-12-31,전라남도,화순군,한천면,6
4679032021,2024-12-31,전라남도,화순군,춘양면,348
4679032022,2024-12-31,전라남도,화순군,춘양면,188
4679032023,2024-12-31,전라남도,화순군,춘양면,147
4679032024,2024-12-31,전라남도,화순군,춘양면,98
4679032025,2024-12-31,전라남도,화순군,춘양면,73
4679032026,2024-12-31,전라남도,화순군,춘양면,85
4679032027,2024-12-31,전라남도,화순군,춘양면,126
4679032028,2024-12-31,전라남도,화순군,춘양면,19
4679032029,2024-12-31,전라남도,화순군,춘양면,66
4679032030,2024-12-31,전라남도,화순군,춘양면,95
4679032031,2024-12-31,전라남도,화순군,춘양면,129
4679032032,2024-12-31,전라남도,화순군,춘양면,59
4679032033,2024-12-31,전라남도,화순군,춘양면,152
4679032034,2024-12-31,전라남도,화순군,춘양면,114
4679033021,2024-12-31,전라남도,화순군,청풍면,94
4679033022,2024-12-31,전라남도,화순군,청풍면,93
4679033023,2024-12-31,전라남도,화순군,청풍면,63
4679033024,2024-12-31,전라남도,화순군,청풍면,96
4679033025,2024-12-31,전라남도,화순군,청풍면,66
4679033026,2024-12-31,전라남도,화순군,청풍면,70
4679033027,2024-12-31,전라남도,화순군,청풍면,51
4679033028,2024-12-31,전라남도,화순군,청풍면,29
4679033029,2024-12-31,전라남도,화순군,청풍면,66
4679033030,2024-12-31,전라남도,화순군,청풍면,123
4679033031,2024-12-31,전라남도,화순군,청풍면,187
4679034021,2024-12-31,전라남도,화순군,이양면,124
4679034022,2024-12-31,전라남도,화순군,이양면,130
4679034023,2024-12-31,전라남도,화순군,이양면,34
4679034024,2024-12-31,전라남도,화순군,이양면,26
4679034025,2024-12-31,전라남도,화순군,이양면,78
4679034026,2024-12-31,전라남도,화순군,이양면,32
4679034027,2024-12-31,전라남도,화순군,이양면,223
4679034028,2024-12-31,전라남도,화순군,이양면,288
4679034029,2024-12-31,전라남도,화순군,이양면,183
4679034030,2024-12-31,전라남도,화순군,이양면,67
4679034031,2024-12-31,전라남도,화순군,이양면,76
4679034032,2024-12-31,전라남도,화순군,이양면,83
4679034033,2024-12-31,전라남도,화순군,이양면,108
4679034034,2024-12-31,전라남도,화순군,이양면,39
4679034035,2024-12-31,전라남도,화순군,이양면,54
4679034036,2024-12-31,전라남도,화순군,이양면,104
4679034037,2024-12-31,전라남도,화순군,이양면,56
4679035021,2024-12-31,전라남도,화순군,능주면,243
4679035022,2024-12-31,전라남도,화순군,능주면,120
4679035023,2024-12-31,전라남도,화순군,능주면,273
4679035024,2024-12-31,전라남도,화순군,능주면,830
4679035025,2024-12-31,전라남도,화순군,능주면,43
4679035026,2024-12-31,전라남도,화순군,능주면,407
4679035027,2024-12-31,전라남도,화순군,능주면,176
4679035028,2024-12-31,전라남도,화순군,능주면,125
4679035029,2024-12-31,전라남도,화순군,능주면,77
4679035030,2024-12-31,전라남도,화순군,능주면,221
4679035031,2024-12-31,전라남도,화순군,능주면,212
4679035032,2024-12-31,전라남도,화순군,능주면,175
4679036021,2024-12-31,전라남도,화순군,도곡면,262
4679036022,2024-12-31,전라남도,화순군,도곡면,376
4679036023,2024-12-31,전라남도,화순군,도곡면,216
4679036024,2024-12-31,전라남도,화순군,도곡면,240
4679036025,2024-12-31,전라남도,화순군,도곡면,144
4679036026,2024-12-31,전라남도,화순군,도곡면,100
4679036027,2024-12-31,전라남도,화순군,도곡면,152
4679036028,2024-12-31,전라남도,화순군,도곡면,473
4679036029,2024-12-31,전라남도,화순군,도곡면,269
4679036030,2024-12-31,전라남도,화순군,도곡면,105
4679036031,2024-12-31,전라남도,화순군,도곡면,168
4679036032,2024-12-31,전라남도,화순군,도곡면,191
4679037021,2024-12-31,전라남도,화순군,도암면,111
4679037022,2024-12-31,전라남도,화순군,도암면,101
4679037023,2024-12-31,전라남도,화순군,도암면,77
4679037024,2024-12-31,전라남도,화순군,도암면,100
4679037025,2024-12-31,전라남도,화순군,도암면,214
4679037026,2024-12-31,전라남도,화순군,도암면,148
4679037027,2024-12-31,전라남도,화순군,도암면,129
4679037028,2024-12-31,전라남도,화순군,도암면,79
4679037029,2024-12-31,전라남도,화순군,도암면,45
4679037030,2024-12-31,전라남도,화순군,도암면,183
4679037031,2024-12-31,전라남도,화순군,도암면,64
4679037032,2024-12-31,전라남도,화순군,도암면,38
4679037033,2024-12-31,전라남도,화순군,도암면,35
4679037034,2024-12-31,전라남도,화순군,도암면,10
4679037035,2024-12-31,전라남도,화순군,도암면,17
4679038021,2024-12-31,전라남도,화순군,이서면,22
4679038022,2024-12-31,전라남도,화순군,이서면,7
4679038025,2024-12-31,전라남도,화순군,이서면,33
4679038026,2024-12-31,전라남도,화순군,이서면,12
4679038027,2024-12-31,전라남도,화순군,이서면,254
4679038028,2024-12-31,전라남도,화순군,이서면,125
4679038029,2024-12-31,전라남도,화순군,이서면,169
4679038030,2024-12-31,전라남도,화순군,이서면,152
4679038031,2024-12-31,전라남도,화순군,이서면,146
4679038032,2024-12-31,전라남도,화순군,이서면,17
4679039521,2024-12-31,전라남도,화순군,백아면,105
4679039522,2024-12-31,전라남도,화순군,백아면,132
4679039523,2024-12-31,전라남도,화순군,백아면,144
4679039524,2024-12-31,전라남도,화순군,백아면,61
4679039525,2024-12-31,전라남도,화순군,백아면,86
4679039526,2024-12-31,전라남도,화순군,백아면,153
4679039527,2024-12-31,전라남도,화순군,백아면,113
4679039528,2024-12-31,전라남도,화순군,백아면,58
4679039529,2024-12-31,전라남도,화순군,백아면,58
4679039530,2024-12-31,전라남도,화순군,백아면,167
4679039531,2024-12-31,전라남도,화순군,백아면,76
4679039532,2024-12-31,전라남도,화순군,백아면,23
4679039533,2024-12-31,전라남도,화순군,백아면,91
4679039534,2024-12-31,전라남도,화순군,백아면,116
4679039535,2024-12-31,전라남도,화순군,백아면,43
4679039536,2024-12-31,전라남도,화순군,백아면,95
4679040021,2024-12-31,전라남도,화순군,동복면,158
4679040022,2024-12-31,전라남도,화순군,동복면,117
4679040023,2024-12-31,전라남도,화순군,동복면,157
4679040024,2024-12-31,전라남도,화순군,동복면,129
4679040025,2024-12-31,전라남도,화순군,동복면,152
4679040026,2024-12-31,전라남도,화순군,동복면,143
4679040027,2024-12-31,전라남도,화순군,동복면,87
4679040028,2024-12-31,전라남도,화순군,동복면,177
4679040029,2024-12-31,전라남도,화순군,동복면,51
4679040030,2024-12-31,전라남도,화순군,동복면,74
4679040031,2024-12-31,전라남도,화순군,동복면,119
4679040032,2024-12-31,전라남도,화순군,동복면,135
4679041521,2024-12-31,전라남도,화순군,사평면,447
4679041522,2024-12-31,전라남도,화순군,사평면,114
4679041523,2024-12-31,전라남도,화순군,사평면,96
4679041524,2024-12-31,전라남도,화순군,사평면,43
4679041525,2024-12-31,전라남도,화순군,사평면,149
4679041526,2024-12-31,전라남도,화순군,사평면,257
4679041527,2024-12-31,전라남도,화순군,사평면,162
4679041528,2024-12-31,전라남도,화순군,사평면,192
4679041529,2024-12-31,전라남도,화순군,사평면,80
4679041530,2024-12-31,전라남도,화순군,사평면,53
4679041531,2024-12-31,전라남도,화순군,사평면,15
4679041532,2024-12-31,전라남도,화순군,사평면,78
4679041533,2024-12-31,전라남도,화순군,사평면,39
4679041534,2024-12-31,전라남도,화순군,사평면,100
4679041535,2024-12-31,전라남도,화순군,사평면,103
4679041536,2024-12-31,전라남도,화순군,사평면,151
4679042021,2024-12-31,전라남도,화순군,동면,191
4679042022,2024-12-31,전라남도,화순군,동면,201
4679042023,2024-12-31,전라남도,화순군,동면,126
4679042024,2024-12-31,전라남도,화순군,동면,67
4679042025,2024-12-31,전라남도,화순군,동면,125
4679042026,2024-12-31,전라남도,화순군,동면,91
4679042027,2024-12-31,전라남도,화순군,동면,93
4679042028,2024-12-31,전라남도,화순군,동면,101
4679042029,2024-12-31,전라남도,화순군,동면,343
4679042030,2024-12-31,전라남도,화순군,동면,249
4679042031,2024-12-31,전라남도,화순군,동면,321
4679042032,2024-12-31,전라남도,화순군,동면,367
4679042033,2024-12-31,전라남도,화순군,동면,297
4679042034,2024-12-31,전라남도,화순군,동면,156
4679042035,2024-12-31,전라남도,화순군,동면,247
4680025021,2024-12-31,전라남도,장흥군,장흥읍,332
4680025022,2024-12-31,전라남도,장흥군,장흥읍,205
4680025023,2024-12-31,전라남도,장흥군,장흥읍,351
4680025024,2024-12-31,전라남도,장흥군,장흥읍,621
4680025025,2024-12-31,전라남도,장흥군,장흥읍,324
4680025026,2024-12-31,전라남도,장흥군,장흥읍,86
4680025027,2024-12-31,전라남도,장흥군,장흥읍,106
4680025028,2024-12-31,전라남도,장흥군,장흥읍,98
4680025029,2024-12-31,전라남도,장흥군,장흥읍,72
4680025030,2024-12-31,전라남도,장흥군,장흥읍,169
4680025031,2024-12-31,전라남도,장흥군,장흥읍,120
4680025032,2024-12-31,전라남도,장흥군,장흥읍,50
4680025033,2024-12-31,전라남도,장흥군,장흥읍,137
4680025034,2024-12-31,전라남도,장흥군,장흥읍,164
4680025035,2024-12-31,전라남도,장흥군,장흥읍,258
4680025037,2024-12-31,전라남도,장흥군,장흥읍,8057
4680025038,2024-12-31,전라남도,장흥군,장흥읍,496
4680025039,2024-12-31,전라남도,장흥군,장흥읍,31
4680025040,2024-12-31,전라남도,장흥군,장흥읍,181
4680025041,2024-12-31,전라남도,장흥군,장흥읍,19
4680025042,2024-12-31,전라남도,장흥군,장흥읍,115
4680025043,2024-12-31,전라남도,장흥군,장흥읍,82
4680025044,2024-12-31,전라남도,장흥군,장흥읍,87
4680025045,2024-12-31,전라남도,장흥군,장흥읍,1497
4680025046,2024-12-31,전라남도,장흥군,장흥읍,341
4680025047,2024-12-31,전라남도,장흥군,장흥읍,120
4680025048,2024-12-31,전라남도,장흥군,장흥읍,300
4680025321,2024-12-31,전라남도,장흥군,관산읍,220
4680025322,2024-12-31,전라남도,장흥군,관산읍,156
4680025323,2024-12-31,전라남도,장흥군,관산읍,132
4680025324,2024-12-31,전라남도,장흥군,관산읍,56
4680025325,2024-12-31,전라남도,장흥군,관산읍,164
4680025326,2024-12-31,전라남도,장흥군,관산읍,851
4680025327,2024-12-31,전라남도,장흥군,관산읍,347
4680025328,2024-12-31,전라남도,장흥군,관산읍,172
4680025329,2024-12-31,전라남도,장흥군,관산읍,185
4680025330,2024-12-31,전라남도,장흥군,관산읍,133
4680025331,2024-12-31,전라남도,장흥군,관산읍,287
4680025332,2024-12-31,전라남도,장흥군,관산읍,670
4680025333,2024-12-31,전라남도,장흥군,관산읍,420
4680025334,2024-12-31,전라남도,장흥군,관산읍,171
4680025335,2024-12-31,전라남도,장흥군,관산읍,198
4680025336,2024-12-31,전라남도,장흥군,관산읍,300
4680025621,2024-12-31,전라남도,장흥군,대덕읍,504
4680025622,2024-12-31,전라남도,장흥군,대덕읍,444
4680025623,2024-12-31,전라남도,장흥군,대덕읍,666
4680025624,2024-12-31,전라남도,장흥군,대덕읍,354
4680025625,2024-12-31,전라남도,장흥군,대덕읍,285
4680025626,2024-12-31,전라남도,장흥군,대덕읍,266
4680025627,2024-12-31,전라남도,장흥군,대덕읍,64
4680025628,2024-12-31,전라남도,장흥군,대덕읍,235
4680025629,2024-12-31,전라남도,장흥군,대덕읍,188
4680031021,2024-12-31,전라남도,장흥군,용산면,182
4680031022,2024-12-31,전라남도,장흥군,용산면,115
4680031023,2024-12-31,전라남도,장흥군,용산면,237
4680031024,2024-12-31,전라남도,장흥군,용산면,103
4680031025,2024-12-31,전라남도,장흥군,용산면,81
4680031026,2024-12-31,전라남도,장흥군,용산면,134
