시군구명,법정동명,법정동코드,cluster_id,cluster_label,청년비율,1인가구비율,기초수급가구비율,concentration_index,concentration_rank
용산구,동빙고동,1117013200,3,복합 밀집형,0.2408869477574332,0.2747646795159121,0.0636485880770954,0.2970415545859853,394
용산구,서빙고동,1117013300,3,복합 밀집형,0.240932188540389,0.2744273024777933,0.0635811126694717,0.2968710748337783,395
서초구,염곡동,1165011000,3,복합 밀집형,0.2221074380165289,0.272,0.0746666666666666,0.2966634406450941,396
종로구,적선동,1111010700,3,복합 밀집형,0.2647058823529412,0.4,0.0,0.29528975713957184,397
용산구,주성동,1117013400,3,복합 밀집형,0.240049751243781,0.2724252491694352,0.0631229235880398,0.2951825361865995,398
강서구,외발산동,1150010700,3,복합 밀집형,0.2243589743589743,0.2035398230088495,0.0973451327433628,0.29397888027813635,399
강남구,청담동,1168010400,3,복합 밀집형,0.2718333333333333,0.337974025974026,0.0178701298701298,0.2929759658005505,400
종로구,부암동,1111018400,3,복합 밀집형,0.2481018858682341,0.3319502074688796,0.0314167160640189,0.29116341339736485,401
종로구,신영동,1111018600,3,복합 밀집형,0.248160141301148,0.3319088319088319,0.0313390313390313,0.29110289012568735,402
종로구,홍지동,1111018500,3,복합 밀집형,0.2482495225970719,0.3312788906009245,0.0308166409861325,0.290398746460399,403
은평구,진관동,1138011400,3,복합 밀집형,0.2355195035792385,0.2736224388303163,0.0587825740998607,0.2889443163779165,404
성동구,옥수동,1120011300,3,복합 밀집형,0.2720155008106291,0.2536419876272201,0.042905607663141,0.28542967660996815,405
송파구,가락동,1171010700,3,복합 밀집형,0.277880996042853,0.2545052165665507,0.0340499525766677,0.2802416304141955,406
양천구,목동,1147010200,3,복합 밀집형,0.2419818808182051,0.2542803613496818,0.0527184700142833,0.27910377303921935,407
강서구,내발산동,1150010600,3,복합 밀집형,0.2291873365202489,0.2121362229102167,0.0761609907120743,0.2791007783603968,408
중구,다동,1114010200,3,복합 밀집형,0.2105263157894736,0.4285714285714285,0.0,0.2769928434311463,409
강동구,상일동,1174010300,3,복합 밀집형,0.2232130738116567,0.2045067866459979,0.0787931490793602,0.27554934494244787,410
영등포구,문래동3가,1156012100,3,복합 밀집형,0.2792866736308014,0.267200304936154,0.0192490947207928,0.2713385190950198,411
영등포구,문래동6가,1156012400,3,복합 밀집형,0.2793332709055155,0.2671609662760105,0.0191341784262138,0.27123600315902185,412
영등포구,문래동5가,1156012300,3,복합 밀집형,0.2792130836691159,0.2669491525423729,0.0187651331719128,0.2707287425680917,413
영등포구,문래동4가,1156012200,3,복합 밀집형,0.2790942601369142,0.2664872139973082,0.0188425302826379,0.2705642883650116,414
영등포구,문래동2가,1156012000,3,복합 밀집형,0.2793136320305052,0.2658536585365854,0.0170731707317073,0.26870679198030273,415
송파구,잠실동,1171010100,3,복합 밀집형,0.2517798064253145,0.2826059927887604,0.0241452194454805,0.26719084138019533,416
중구,의주로2가,1114017200,3,복합 밀집형,0.25,0.3333333333333333,0.0,0.26192575742280466,417
영등포구,문래동1가,1156011900,3,복합 밀집형,0.2765151515151515,0.2621359223300971,0.0097087378640776,0.25856284970405635,418
종로구,무악동,1111018700,3,복합 밀집형,0.2051282051282051,0.2083921015514809,0.0684062059238364,0.2571061646484656,419
구로구,신도림동,1153010100,3,복합 밀집형,0.2769645287630899,0.2451518477863154,0.0128064398097328,0.25536003592248496,420
강남구,개포동,1168010300,3,복합 밀집형,0.2449552302698074,0.210849777423427,0.0406285296658029,0.25228592000192945,421
영등포구,여의도동,1156011000,3,복합 밀집형,0.2558914614363663,0.2772681723579742,0.0077854004470824,0.2513373300627458,422
중구,남대문로3가,1114011600,3,복합 밀집형,0.2,0.375,0.0,0.25087820063521343,423
강동구,명일동,1174010100,3,복합 밀집형,0.2388356969740599,0.2307144245093594,0.0323207461623162,0.2484261842513899,424
성북구,길음동,1129013400,3,복합 밀집형,0.2190746512318195,0.2064341770178265,0.0522841848136791,0.24807567835535274,425
성동구,응봉동,1120010800,3,복합 밀집형,0.2470963798138966,0.2148971043525769,0.0329630304134037,0.24747203619110655,426
서초구,반포동,1165010700,3,복합 밀집형,0.2289987177696809,0.260354609929078,0.0188652482269503,0.24124836382834816,427
강남구,압구정동,1168011000,3,복합 밀집형,0.2289348171701113,0.2582799386336973,0.0185001353668441,0.24006446660422967,428
강남구,신사동,1168010700,3,복합 밀집형,0.2289746001881467,0.2579487179487179,0.0184615384615384,0.23992169554434287,429
강남구,대치동,1168010600,3,복합 밀집형,0.2059943240811241,0.2475234787083494,0.0308761096101891,0.23572511472627328,430
중구,남대문로4가,1114011700,3,복합 밀집형,0.2,0.3333333333333333,0.0,0.23497912575176355,431
종로구,평창동,1111018300,3,복합 밀집형,0.2294585711814565,0.2337413006959443,0.0208783297336213,0.23331396580162553,432
종로구,구기동,1111018200,3,복합 밀집형,0.2293900509755669,0.2336585365853658,0.0204878048780487,0.23286274272115973,433
강동구,고덕동,1174010200,3,복합 밀집형,0.2085139287385792,0.1873039842025787,0.0462887675688233,0.22920899463677852,434
서초구,잠원동,1165010600,3,복합 밀집형,0.2327940015785319,0.2154349912493648,0.0163157003330886,0.22365488004305262,435
용산구,이촌동,1117012900,3,복합 밀집형,0.2323516806465438,0.1997422680412371,0.0176116838487972,0.218698567949883,436
강남구,도곡동,1168011800,3,복합 밀집형,0.2184158228447052,0.2020418244689609,0.0109226631538503,0.2055102988009464,437
중구,충무로1가,1114012400,3,복합 밀집형,0.1818181818181818,0.25,0.0,0.1933822008317579,438
광진구,광장동,1121510400,3,복합 밀집형,0.2110512608026518,0.1530804412160344,0.0204465967177831,0.19219217410863204,439
송파구,신천동,1171010200,3,복합 밀집형,0.2094161052293872,0.1189409368635437,0.0041547861507128,0.16231808418533222,440
중구,봉래동2가,1114012000,1,일반형,0.0,0.0,0.0,0.0,441
중구,삼각동,1114010700,1,일반형,0.0,0.0,0.0,0.0,441
종로구,도렴동,1111011600,1,일반형,0.0,0.0,0.0,0.0,441
중구,을지로1가,1114010400,1,일반형,0.0,0.0,0.0,0.0,441
중구,태평로1가,1114010300,1,일반형,0.0,0.0,0.0,0.0,441
중구,무교동,1114010100,1,일반형,0.0,0.0,0.0,0.0,441
중구,수하동,1114010800,1,일반형,0.0,0.0,0.0,0.0,441
중구,장교동,1114010900,1,일반형,0.0,0.0,0.0,0.0,441
용산구,용산동4가,1117010300,1,일반형,0.0,0.0,0.0,0.0,441
중구,충정로1가,1114017000,1,일반형,0.0,0.0,0.0,0.0,441
종로구,훈정동,1111015000,1,일반형,0.0,0.0,0.0,0.0,441
중구,수표동,1114011000,1,일반형,0.0,0.0,0.0,0.0,441
중구,소공동,1114011100,1,일반형,0.0,0.0,0.0,0.0,441
용산구,용산동6가,1117013500,1,일반형,0.0,0.0,0.0,0.0,441
중구,남대문로2가,1114011500,1,일반형,0.0,0.0,0.0,0.0,441
종로구,송현동,1111014500,1,일반형,0.0,0.0,0.0,0.0,441
영등포구,양평동,1156013400,1,일반형,0.0,0.0,0.0,0.0,441
강서구,오쇠동,1150011300,1,일반형,0.0,0.0,0.0,0.0,441
강서구,오곡동,1150011200,1,일반형,0.0,0.0,0.0,0.0,441
용산구,용산동1가,1117010600,1,일반형,0.0,0.0,0.0,0.0,441
강서구,과해동,1150011100,1,일반형,0.0,0.0,0.0,0.0,441
종로구,공평동,1111012700,1,일반형,0.0,0.0,0.0,0.0,441
종로구,서린동,1111012300,1,일반형,0.0,0.0,0.0,0.0,441
종로구,세종로,1111011900,1,일반형,0.0,0.0,0.0,0.0,441
중구,남대문로1가,1114010600,1,일반형,0.0,0.0,0.0,0.0,441
영등포구,양화동,1156013100,1,일반형,0.0,0.0,0.0,0.0,441
중구,명동1가,1114012600,1,일반형,0.0,0.0,0.0,0.0,441
용산구,갈월동,1117010400,2,저소득 밀집형,0.2715867158671586,0.6727272727272727,0.3571428571428571,0.7530647348299185,1
용산구,동자동,1117010700,2,저소득 밀집형,0.2713538640325392,0.6722903885480572,0.3568507157464212,0.7524862395062453,2
용산구,남영동,1117010500,2,저소득 밀집형,0.2705479452054795,0.6716867469879518,0.3554216867469879,0.7504211189142048,3
종로구,청진동,1111012200,2,저소득 밀집형,0.2941176470588235,0.7333333333333333,0.2333333333333333,0.6669999826803323,5
종로구,경운동,1111013400,2,저소득 밀집형,0.290983606557377,0.7152777777777778,0.2291666666666666,0.6543380135301453,6
종로구,관철동,1111013500,2,저소득 밀집형,0.2915360501567398,0.7142857142857143,0.2275132275132275,0.6526368236416091,7
종로구,낙원동,1111013700,2,저소득 밀집형,0.289871944121071,0.7151277013752456,0.2278978388998035,0.6524381853312556,8
종로구,관수동,1111015500,2,저소득 밀집형,0.2898936170212766,0.7130044843049327,0.2286995515695067,0.6524253714880731,9
종로구,원남동,1111015900,2,저소득 밀집형,0.2898876404494382,0.7159090909090909,0.2272727272727272,0.6521321960973849,10
종로구,종로3가,1111015600,2,저소득 밀집형,0.2916666666666667,0.7183098591549296,0.2253521126760563,0.6521248489356646,11
종로구,인의동,1111015700,2,저소득 밀집형,0.2907930720145852,0.7142857142857143,0.227342549923195,0.6520691444366518,12
종로구,권농동,1111013100,2,저소득 밀집형,0.288135593220339,0.7142857142857143,0.2285714285714285,0.6518412434670776,13
종로구,익선동,1111013300,2,저소득 밀집형,0.2903865213082259,0.7145242070116862,0.2270450751252087,0.6516495192208531,14
종로구,돈의동,1111015300,2,저소득 밀집형,0.2902374670184696,0.7133333333333334,0.2266666666666666,0.6507439377556482,15
종로구,견지동,1111012900,2,저소득 밀집형,0.2869565217391304,0.7132352941176471,0.2279411764705882,0.6501873392960265,16
종로구,예지동,1111015800,2,저소득 밀집형,0.2903225806451613,0.7222222222222222,0.2222222222222222,0.6498260553528682,17
종로구,수송동,1111012400,2,저소득 밀집형,0.2879377431906614,0.7171052631578947,0.2236842105263158,0.6480210191931028,18
종로구,봉익동,1111015200,2,저소득 밀집형,0.2884615384615384,0.7096774193548387,0.2258064516129032,0.647548805546329,19
종로구,종로1가,1111012600,2,저소득 밀집형,0.2897196261682243,0.7142857142857143,0.2222222222222222,0.6464727082928845,20
종로구,인사동,1111013600,2,저소득 밀집형,0.2837837837837837,0.7045454545454546,0.2272727272727272,0.6445065172186906,21
종로구,장사동,1111015400,2,저소득 밀집형,0.2857142857142857,0.7297297297297297,0.2162162162162162,0.6443213071215039,22
종로구,운니동,1111013200,2,저소득 밀집형,0.2857142857142857,0.7157894736842105,0.2210526315789473,0.6437417019826883,23
종로구,관훈동,1111012800,2,저소득 밀집형,0.2875,0.723404255319149,0.2127659574468085,0.6394887726381695,36
종로구,묘동,1111015100,2,저소득 밀집형,0.2727272727272727,0.6923076923076923,0.2307692307692307,0.6373047176677552,37
종로구,종로2가,1111013800,2,저소득 밀집형,0.2807017543859649,0.7058823529411765,0.2058823529411764,0.6223930748990474,39
종로구,종로4가,1111016100,2,저소득 밀집형,0.2857142857142857,0.6923076923076923,0.1538461538461538,0.5689192273925011,49
강남구,수서동,1168011500,2,저소득 밀집형,0.2207397938803227,0.4200238989416183,0.2738135882553772,0.5475729890376345,67
중구,남창동,1114011200,2,저소득 밀집형,0.223826714801444,0.5038759689922481,0.2015503875968992,0.5104147829943217,98
강북구,번동,1130510200,2,저소득 밀집형,0.2446769887880406,0.4445747036602839,0.212409361295645,0.5096654240895253,99
중구,남대문로5가,1114011800,2,저소득 밀집형,0.2224669603524229,0.5,0.2028301886792453,0.509457188298916,100
강서구,가양동,1150010400,2,저소득 밀집형,0.3205073130817224,0.4676213936787608,0.1584484990188301,0.5064453206330617,102
동대문구,청량리동,1123010700,2,저소득 밀집형,0.2343420126671358,0.4615644724977457,0.1839495040577096,0.4826878266671515,118
중구,회현동1가,1114012100,2,저소득 밀집형,0.233207327711544,0.5177020708082832,0.1523046092184369,0.47248517207703455,128
중구,회현동2가,1114012200,2,저소득 밀집형,0.2329873125720876,0.5186170212765957,0.151595744680851,0.472021036275949,133
광진구,화양동,1121510700,0,청년 밀집형,0.6494318181818182,0.7862092663650421,0.0365958421625336,0.6858639253192829,4
영등포구,영등포동3가,1156010400,0,청년 밀집형,0.551170568561873,0.7111574556830031,0.0750782064650677,0.6419823437187346,24
영등포구,영등포동5가,1156010600,0,청년 밀집형,0.5510373443983403,0.711139896373057,0.0751295336787564,0.641954145296052,25
영등포구,영등포동7가,1156010800,0,청년 밀집형,0.5510086455331412,0.711300831273871,0.075039317007414,0.6419116753880841,26
서대문구,창천동,1141011600,0,청년 밀집형,0.6019988791331964,0.7690885072655218,0.0244385733157199,0.6418537415534078,27
영등포구,영등포동8가,1156010900,0,청년 밀집형,0.5511458915595304,0.7111111111111111,0.0749455337690631,0.6418213411751379,28
영등포구,영등포동2가,1156010300,0,청년 밀집형,0.5509838998211091,0.7112970711297071,0.0748489074848907,0.6417103029967327,29
서대문구,봉원동,1141011500,0,청년 밀집형,0.6016713091922006,0.7707509881422925,0.0237154150197628,0.6416028740832892,30
영등포구,영등포동1가,1156010200,0,청년 밀집형,0.5509045760908123,0.7112831858407079,0.0746681415929203,0.6414851039577504,31
서대문구,대신동,1141011300,0,청년 밀집형,0.6015574302401038,0.7695133149678605,0.0238751147842056,0.6412257381653418,32
영등포구,영등포동6가,1156010700,0,청년 밀집형,0.5509433962264151,0.7114252061248527,0.0742049469964664,0.6411062864783178,33
서대문구,신촌동,1141011400,0,청년 밀집형,0.6014150943396226,0.7696160267111853,0.023372287145242,0.6406954501382456,34
영등포구,영등포동4가,1156010500,0,청년 밀집형,0.5508735868448099,0.7115384615384616,0.0737179487179487,0.6406346213627506,35
금천구,가산동,1154510100,0,청년 밀집형,0.5528844221105528,0.7452151009657595,0.0486391571553994,0.6299913682664559,38
영등포구,영등포동,1156010100,0,청년 밀집형,0.4973315543695797,0.6660682226211849,0.0802375362518989,0.6008178349811035,40
성동구,사근동,1120010600,0,청년 밀집형,0.5444512568976089,0.713472485768501,0.0275142314990512,0.5926317560025239,41
성북구,안암동1가,1129012100,0,청년 밀집형,0.5087765260675924,0.7078288942695722,0.0391444713478611,0.5826496452090842,42
성북구,안암동3가,1129012300,0,청년 밀집형,0.5086633663366337,0.7075867327487609,0.0392680137247426,0.5826173278069467,43
성북구,안암동5가,1129012500,0,청년 밀집형,0.5087073828795683,0.7075935020778239,0.0389119758216849,0.5822947156390204,44
성북구,안암동4가,1129012400,0,청년 밀집형,0.5093167701863354,0.7081339712918661,0.0382775119617224,0.5822075908144164,45
성북구,안암동2가,1129012200,0,청년 밀집형,0.5087271179225202,0.7075409836065574,0.0386885245901639,0.5820663294082205,46
성동구,용답동,1120012200,0,청년 밀집형,0.4085201793721973,0.6265625,0.1177083333333333,0.5746013613011492,47
서대문구,대현동,1141011200,0,청년 밀집형,0.5096650136625848,0.6821127673363577,0.0351587815942968,0.5694098011421584,48
구로구,가리봉동,1153010300,0,청년 밀집형,0.3527526610964862,0.6469461995022018,0.1278958452996362,0.5623081546993471,50
동대문구,회기동,1123010800,0,청년 밀집형,0.475901847687946,0.68341478313989,0.0445937690897984,0.560956837258649,51
중구,입정동,1114015600,0,청년 밀집형,0.431686978832585,0.6519174041297935,0.0737463126843657,0.5536787937724146,52
종로구,와룡동,1111013000,0,청년 밀집형,0.3404255319148936,0.6574074074074074,0.1203703703703703,0.5522814617448611,53
중구,광희동2가,1114014600,0,청년 밀집형,0.4250614250614251,0.6895874263261297,0.0609037328094302,0.5518963824434737,54
중구,을지로5가,1114015100,0,청년 밀집형,0.430952380952381,0.6496350364963503,0.072992700729927,0.5516734544730048,55
중구,인현동2가,1114013400,0,청년 밀집형,0.4242144177449168,0.6883308714918759,0.0605612998522895,0.5506248448361443,56
중구,주교동,1114015200,0,청년 밀집형,0.4297520661157025,0.6560509554140127,0.0700636942675159,0.5506043115116099,57
중구,쌍림동,1114014700,0,청년 밀집형,0.4239713774597495,0.6885714285714286,0.06,0.5500355798805052,58
중구,오장동,1114015400,0,청년 밀집형,0.4245142002989536,0.6873508353221957,0.0596658711217183,0.5495349272386795,59
성북구,동선동2가,1129011700,0,청년 밀집형,0.4788273615635179,0.6521739130434783,0.0434782608695652,0.5495194717058038,60
중구,을지로4가,1114015000,0,청년 밀집형,0.4285714285714285,0.6463414634146342,0.073170731707317,0.549307997532683,61
성북구,동소문동7가,1129011000,0,청년 밀집형,0.4795144157814871,0.6506329113924051,0.0430379746835443,0.5488702551669941,62
성북구,동선동3가,1129011800,0,청년 밀집형,0.4781553398058252,0.6531440162271805,0.0425963488843813,0.5486631933406309,63
성북구,동소문동6가,1129010900,0,청년 밀집형,0.4781021897810219,0.6524390243902439,0.0426829268292682,0.5484503862116021,64
중구,광희동1가,1114014500,0,청년 밀집형,0.4240687679083094,0.684931506849315,0.0593607305936073,0.5480726694404381,65
중구,저동2가,1114016100,0,청년 밀집형,0.4311111111111111,0.6506849315068494,0.0684931506849315,0.5477500569167573,66
중구,산림동,1114015700,0,청년 밀집형,0.4253731343283582,0.6551724137931034,0.0689655172413793,0.546832916809815,68
성북구,동선동4가,1129011900,0,청년 밀집형,0.4789473684210526,0.6510263929618768,0.0410557184750733,0.5467721875859781,69
성북구,동선동1가,1129011600,0,청년 밀집형,0.4776119402985074,0.655,0.04,0.5465341179061354,70
종로구,충신동,1111016700,0,청년 밀집형,0.3818306010928962,0.649643705463183,0.094418052256532,0.5462002766763556,71
종로구,연지동,1111016000,0,청년 밀집형,0.3824884792626728,0.6492985971943888,0.094188376753507,0.5461980610448959,72
성북구,동선동5가,1129012000,0,청년 밀집형,0.4779541446208112,0.65,0.0411764705882352,0.545963595173179,73
중구,을지로3가,1114015500,0,청년 밀집형,0.4278606965174129,0.648854961832061,0.0687022900763358,0.5455049832261886,74
중구,초동,1114015900,0,청년 밀집형,0.4242424242424242,0.6511627906976745,0.0697674418604651,0.5454794432239038,75
종로구,종로6가,1111016400,0,청년 밀집형,0.3816964285714285,0.6498054474708171,0.0933852140077821,0.5451775024012416,76
종로구,종로5가,1111016300,0,청년 밀집형,0.3811659192825112,0.6484375,0.09375,0.5447271055228812,77
종로구,효제동,1111016200,0,청년 밀집형,0.3813559322033898,0.6484210526315789,0.0926315789473684,0.5437271811045234,78
중구,을지로6가,1114014800,0,청년 밀집형,0.4228187919463087,0.6881720430107527,0.053763440860215,0.5431501893150373,79
중구,방산동,1114015300,0,청년 밀집형,0.4186046511627907,0.6428571428571429,0.0714285714285714,0.54089971950088,80
중구,인현동1가,1114016000,0,청년 밀집형,0.430379746835443,0.6470588235294118,0.0588235294117647,0.5364960296995279,81
용산구,서계동,1117010800,0,청년 밀집형,0.395578947368421,0.5880562951692658,0.0977558006846709,0.5333803142440039,82
용산구,청파동2가,1117011000,0,청년 밀집형,0.3954489544895448,0.5877777777777777,0.0977777777777777,0.5332255183379832,83
용산구,청파동1가,1117010900,0,청년 밀집형,0.3956743002544529,0.5878447395301328,0.0975485188968335,0.5331478419391305,84
용산구,청파동3가,1117011100,0,청년 밀집형,0.3955202721859938,0.5876024590163934,0.0973360655737704,0.5327641780652353,85
중구,충무로4가,1114013200,0,청년 밀집형,0.4137453874538745,0.6679418515684774,0.0558530986993114,0.5325887083326176,86
관악구,신림동,1162010200,0,청년 밀집형,0.4042989294252156,0.5980923827579618,0.0878709051629116,0.5322221477205593,87
중구,충무로5가,1114013300,0,청년 밀집형,0.4125295508274231,0.6686274509803921,0.0549019607843137,0.5312629486543788,88
종로구,숭인동,1111017500,0,청년 밀집형,0.3804581698519175,0.6009857734961354,0.0903999103842276,0.522956063162178,89
중구,을지로7가,1114014900,0,청년 밀집형,0.4130434782608695,0.6896551724137931,0.0344827586206896,0.5195528144238729,90
마포구,서교동,1144012000,0,청년 밀집형,0.4634282871003856,0.6305330669750815,0.0284933235201345,0.5182775029783189,91
마포구,동교동,1144012100,0,청년 밀집형,0.4634146341463415,0.6306037059175135,0.0280932456664674,0.5179050229112981,92
광진구,군자동,1121510900,0,청년 밀집형,0.4020502963318917,0.6102433708681438,0.0689248092989466,0.517079659296212,93
중구,흥인동,1114016300,0,청년 밀집형,0.3426294820717131,0.6013986013986014,0.1048951048951049,0.516931765420245,94
마포구,노고산동,1144011000,0,청년 밀집형,0.4510137530129023,0.618521247850651,0.0356177843281749,0.5139854335398399,95
중구,장충동1가,1114014300,0,청년 밀집형,0.4134831460674157,0.6301369863013698,0.0502283105022831,0.5125095882463623,96
성동구,송정동,1120011800,0,청년 밀집형,0.3458864817439427,0.5548864634299335,0.1162965750846819,0.5121125104671591,97
중구,황학동,1114016500,0,청년 밀집형,0.416151438821464,0.5616607289668403,0.0713894217593861,0.5085564878845984,101
중구,묵정동,1114013600,0,청년 밀집형,0.4057031756318859,0.6272251308900524,0.0492146596858638,0.5062122311178916,103
중구,장충동2가,1114014400,0,청년 밀집형,0.4054280917739227,0.6270343580470162,0.0492766726943942,0.5060519575170558,104
광진구,능동,1121510200,0,청년 밀집형,0.4203430248555443,0.5851514164767176,0.0538912406382285,0.5026307776802191,105
관악구,봉천동,1162010100,0,청년 밀집형,0.4097233597233597,0.5668148546553159,0.0651214777339843,0.5009163010702409,106
종로구,연건동,1111016600,0,청년 밀집형,0.4,0.5844845908607864,0.0626992561105207,0.5000446670362764,107
종로구,동숭동,1111016800,0,청년 밀집형,0.3998339789706696,0.5841432225063938,0.0629156010230179,0.5000369523152793,108
종로구,이화동,1111016500,0,청년 밀집형,0.4,0.5843575418994413,0.0625698324022346,0.49986935273934896,109
강서구,등촌동,1150010200,0,청년 밀집형,0.3651170254223689,0.5009028937745474,0.113651753871157,0.49928562163038703,110
동작구,노량진동,1159010100,0,청년 밀집형,0.3789699171090621,0.553690881351954,0.0820913038375777,0.49596488001323774,111
중구,필동3가,1114013900,0,청년 밀집형,0.3908296943231441,0.6196078431372549,0.0470588235294117,0.49317711935334063,112
중구,필동2가,1114013800,0,청년 밀집형,0.3915211970074813,0.6188340807174888,0.0448430493273542,0.49108308343831897,114
중구,충무로3가,1114015800,0,청년 밀집형,0.3934426229508196,0.6176470588235294,0.0441176470588235,0.49095476715919684,115
중구,필동1가,1114013700,0,청년 밀집형,0.382716049382716,0.6222222222222222,0.0444444444444444,0.487239908827981,116
은평구,대조동,1138010600,0,청년 밀집형,0.3692381092190252,0.5055415263748597,0.0954685746352413,0.48545709173192975,117
강남구,논현동,1168010800,0,청년 밀집형,0.3868361967981257,0.5694583068687052,0.05258143544143,0.4773011033093058,120
중구,무학동,1114016400,0,청년 밀집형,0.3181818181818182,0.5833333333333334,0.0833333333333333,0.47573228021431757,123
동대문구,용두동,1123010200,0,청년 밀집형,0.3652629469525636,0.526374546469439,0.0782584426458275,0.47439823563053624,125
동대문구,신설동,1123010100,0,청년 밀집형,0.3652386117136659,0.526176626123744,0.0782654680063458,0.4743164834199281,126
종로구,명륜2가,1111017100,0,청년 밀집형,0.3989983305509182,0.588762701733413,0.0334728033472803,0.4724953430972561,127
종로구,혜화동,1111016900,0,청년 밀집형,0.3990491283676703,0.5885357548240636,0.0334846765039727,0.47244775749021733,129
종로구,명륜3가,1111017300,0,청년 밀집형,0.3990256864481842,0.5885850178359097,0.0332936979785969,0.4722667625914918,130
종로구,명륜1가,1111017000,0,청년 밀집형,0.3989625088422542,0.5884339383706205,0.0333474039679189,0.4722276974179226,131
마포구,연남동,1144012400,0,청년 밀집형,0.4100382815823054,0.5530806304546046,0.0409013937736094,0.4721096654390401,132
송파구,삼전동,1171010600,0,청년 밀집형,0.3817022610876912,0.5093020097772949,0.0730581205866377,0.4716471019273544,134
종로구,명륜4가,1111017200,0,청년 밀집형,0.3985330073349633,0.5886214442013129,0.0328227571115973,0.47155361918218325,135
중구,예관동,1114013500,0,청년 밀집형,0.4,0.6666666666666666,0.0,0.4699582515035271,136
송파구,석촌동,1171010500,0,청년 밀집형,0.3857594103711503,0.5118130293574477,0.0633636884671718,0.4652912379179216,138
영등포구,당산동3가,1156011300,0,청년 밀집형,0.412041708711739,0.5132551064754455,0.0480225988700565,0.4649716229798759,139
영등포구,당산동1가,1156011100,0,청년 밀집형,0.4120171673819742,0.5130484657298537,0.047892170920562,0.46475172794537833,140
영등포구,당산동2가,1156011200,0,청년 밀집형,0.412084921066957,0.5130098452883263,0.0478199718706047,0.4647027508452868,141
관악구,남현동,1162010300,0,청년 밀집형,0.4212029473924716,0.5255265189105744,0.0334105193516374,0.4602715740649926,142
용산구,문배동,1117012200,0,청년 밀집형,0.413781163434903,0.5091284877712711,0.0430589045814674,0.4594700254166949,143
용산구,원효로2가,1117011300,0,청년 밀집형,0.4134396355353075,0.5090702947845805,0.0430839002267573,0.4592882554670893,144
용산구,원효로1가,1117011200,0,청년 밀집형,0.413782991202346,0.5090431738623103,0.042882147024504,0.4592652341609401,145
동작구,본동,1159010400,0,청년 밀집형,0.3714083843617522,0.4991723811775833,0.0699929061243792,0.459230244294761,146
용산구,신계동,1117012300,0,청년 밀집형,0.4137931034482758,0.5085756897837435,0.0425055928411633,0.45872327933566803,147
중구,남학동,1114014000,0,청년 밀집형,0.4,0.625,0.0,0.4540591766200772,152
마포구,합정동,1144012200,0,청년 밀집형,0.4036433963441262,0.4978250362493958,0.0462783953600773,0.4528484067319875,153
동대문구,휘경동,1123010900,0,청년 밀집형,0.3869952525737451,0.5250535555671665,0.0438894404096347,0.4519248013391826,155
서대문구,연희동,1141011700,0,청년 밀집형,0.3792847162350982,0.5255984423319208,0.0442102851906998,0.4482916862619724,156
중구,예장동,1114014200,0,청년 밀집형,0.3258258258258258,0.5962145110410094,0.0441640378548895,0.4463811472299894,158
영등포구,양평동1가,1156012500,0,청년 밀집형,0.4138858988159311,0.503426462836057,0.0300474433315761,0.4445994725921368,160
중구,주자동,1114014100,0,청년 밀집형,0.4,0.6,0.0,0.44451973169000725,161
영등포구,양평동2가,1156012600,0,청년 밀집형,0.4139275766016713,0.5034558021098581,0.0298290287377228,0.44441908302445327,162
강남구,역삼동,1168010100,0,청년 밀집형,0.3552788505224897,0.5479286277158617,0.0412585838117753,0.4409821774345179,163
동작구,상도1동,1159010300,0,청년 밀집형,0.3670150987224158,0.483503299340132,0.047990401919616,0.42932113144339057,170
영등포구,양평동3가,1156012700,0,청년 밀집형,0.4130668964774319,0.4668139149641082,0.0268360022087244,0.4270403378377168,172
영등포구,당산동5가,1156011500,0,청년 밀집형,0.4050404333830572,0.4961139896373057,0.0140867875647668,0.4214006425458081,181
영등포구,당산동4가,1156011400,0,청년 밀집형,0.4050706566916043,0.4961426367220984,0.0140579461683524,0.4213995973960995,182
영등포구,당산동6가,1156011600,0,청년 밀집형,0.4048679133273968,0.4960195958358849,0.0140845070422535,0.4212694123670144,183
영등포구,당산동,1156011700,0,청년 밀집형,0.4049945711183496,0.4961433192336402,0.0139338143816869,0.42123720367805845,184
용산구,한강로1가,1117012400,0,청년 밀집형,0.3787128712871287,0.4533678756476684,0.0343264248704663,0.4107357367183392,198
용산구,한강로3가,1117012800,0,청년 밀집형,0.3785588309397833,0.4533227848101265,0.0342827004219409,0.4105926637262731,199
용산구,한강로2가,1117012500,0,청년 밀집형,0.3785744176314688,0.4534306569343065,0.0341605839416058,0.4105225513598653,200
용산구,용산동5가,1117012700,0,청년 밀집형,0.3785310734463277,0.4531392174704277,0.0336669699727024,0.4099042432458535,202
영등포구,양평동6가,1156013000,0,청년 밀집형,0.412270302311796,0.4281170483460559,0.0235368956743002,0.40861203771976046,205
영등포구,양평동4가,1156012800,0,청년 밀집형,0.4122108456579446,0.4279315960912052,0.023615635179153,0.40858639484058934,206
영등포구,양평동5가,1156012900,0,청년 밀집형,0.4121871599564744,0.4280373831775701,0.0233644859813084,0.4083678696326216,207
중구,정동,1114016700,0,청년 밀집형,0.3046875,0.55893536121673,0.0304182509505703,0.40729324658879534,208
